,beta_factor,init_cond,magnetisation,m1,m2,m3,susB1,susB2,susB3,m_fp_convergence
0,4.4375,"[0.9802517314451578, 0.1523560947625595, -0.46286614135474013]",0.3244435735983305,0.999923822785735,0.9720976122284855,-0.9986907142192291,0.0025397900753445033,0.9990308707799593,0.04394165102734634,"[0.22324722828432572, 0.21255279766401947, 0.29332442491793964, 0.3198385000238209, 0.3238726464117757, 0.32437538374255337, 0.32443623479562356, 0.3244435735983305]"
0,4.625,"[0.9802517314451578, 0.1523560947625595, -0.46286614135474013]",0.32602427424428987,0.9999508319049898,0.9771558933682548,-0.9990339025403749,0.002023401522227349,0.9991991418894324,0.03996224084935819,"[0.22324722828432572, 0.2178398602885067, 0.3000677483331771, 0.32282395374191414, 0.3256874213260275, 0.32598979410922396, 0.3260210504954166, 0.32602427424428987]"
0,4.8125,"[0.9802517314451578, 0.1523560947625595, -0.46286614135474013]",0.32731271979858606,0.9999682348406078,0.9812574424799037,-0.9992875179247533,0.0016076256864087062,0.9993431907598692,0.03620224608413197,"[0.22324722828432572, 0.2230247413812552, 0.30582786875729917, 0.32510181021613316, 0.3271147804823834, 0.32729536095817435, 0.3273113126403924, 0.32731271979858606]"
0,5.0,"[0.9802517314451578, 0.1523560947625595, -0.46286614135474013]",0.3283658654651354,0.9999794611257866,0.9845929407521856,-0.9994748054825661,0.001274206326623347,0.9994649663294232,0.03268267856773986,"[0.22324722828432572, 0.2280898547797755, 0.3107032146067141, 0.3268462535719516, 0.32825054960334377, 0.3283577692762398, 0.3283658654651354]"
0,0.5,"[-0.8868709737084612, 0.2958141094017068, 0.6269415260459825]",3.78680536095947e-06,0.23811535100088121,4.318407138470864e-06,-0.2381083089919368,0.563520156916307,0.6040585997376866,0.5635230614908019,"[0.011961553913076036, 0.021407629051386184, 0.013488684937712306, 0.006688065763794326, 0.002963064893850028, 0.0012325422387504763, 0.0004928376194313633, 0.00019184872340794837, 7.325672507432768e-05, 2.7572510710486647e-05, 1.0263099301651332e-05, 3.78680536095947e-06]"
0,0.6875,"[-0.8868709737084612, 0.2958141094017068, 0.6269415260459825]",4.703983786010409e-06,0.3770975263258004,5.4257756404899395e-06,-0.37708884015008287,0.5364919551891396,0.6514181309303811,0.5364986493109772,"[0.011961553913076036, 0.029400194516775304, 0.025838097828287377, 0.017557707426529234, 0.010444454180723373, 0.005761256357259732, 0.0030352446947831866, 0.0015519020912465413, 0.0007772413179653048, 0.00038350337615126556, 0.0001871348957485086, 9.054338348642628e-05, 4.352097007855512e-05, 2.0810878512467212e-05, 9.910469507249756e-06, 4.703983786010409e-06]"
0,0.875,"[-0.8868709737084612, 0.2958141094017068, 0.6269415260459825]",1.0457115960963806e-05,0.5333272938790533,1.466557057291121e-05,-0.5333105881017434,0.47522791294335537,0.7404712931096027,0.4752480350723142,"[0.011961553913076036, 0.0372710777196895, 0.04210392063132457, 0.035854053902190465, 0.025797704418152028, 0.016821141559407355, 0.010354713192904893, 0.006154439069113875, 0.003576323646715155, 0.0020467561219389787, 0.0011589403933248699, 0.0006512234877526687, 0.00036389252618533135, 0.00020250175165866432, 0.00011234636680079735, 6.21874285155292e-05, 3.436448486075309e-05, 1.896560671047857e-05, 1.0457115960963806e-05]"
0,1.0625,"[-0.8868709737084612, 0.2958141094017068, 0.6269415260459825]",1.0540222855256095e-05,0.6762129770027748,1.907014199857607e-05,-0.6762004264762076,0.3709375998177031,0.8513499440587261,0.37095629094636684,"[0.011961553913076036, 0.04497288591695308, 0.06202210320250367, 0.06237111325132919, 0.050410294359405174, 0.03589895411766116, 0.02393035054849642, 0.01540672722701597, 0.009728164159775399, 0.006071933903577335, 0.0037626081727958707, 0.0023208113052464916, 0.0014271901807390759, 0.0008759266196369797, 0.000536900188336927, 0.0003288167859320697, 0.00020126899342894541, 0.0001231532821492909, 7.533832182271549e-05, 4.6081030251906206e-05, 2.8183025750472268e-05, 1.723562363342701e-05, 1.0540222855256095e-05]"
0,1.25,"[-0.8868709737084612, 0.2958141094017068, 0.6269415260459825]",1.9109257260452317e-05,0.7840840854882083,4.190682996340369e-05,-0.7840686645463903,0.2518447456636625,0.9344178894920313,0.2518678857632768,"[0.011961553913076036, 0.05246953358983105, 0.0852001851121112, 0.0969002246281672, 0.08348845299967385, 0.062260878336621195, 0.043865551477805166, 0.030258676082158303, 0.0206939473048271, 0.014096117711027367, 0.009581896692569666, 0.006505783571155795, 0.004414248823508197, 0.0029939378144810957, 0.0020301429591495315, 0.001376413134448251, 0.0009331109151278957, 0.0006325492116904993, 0.00042878603007789895, 0.00029065481823968103, 0.00019701910608216355, 0.00013354732355012425, 9.052309922900441e-05, 6.135951272112639e-05, 4.159137034368913e-05, 2.8191863227703767e-05, 1.9109257260452317e-05]"
0,1.4375,"[-0.8868709737084612, 0.2958141094017068, 0.6269415260459825]",2.5587494146865158e-05,0.8574550953567097,6.301555890452538e-05,-0.8574413484331737,0.15564452778755825,0.9754710691235904,0.15566301510849453,"[0.011961553913076036, 0.059734845473660286, 0.11115336319871194, 0.1383351729803689, 0.1227800450966956, 0.09488025000440607, 0.07128007130411991, 0.053473476195288826, 0.04018784820540574, 0.030242858807242905, 0.02277522383522257, 0.017157797989008888, 0.012928227528908987, 0.009742109791506803, 0.007341451161392953, 0.005532414209846219, 0.004169136671543468, 0.0031417679110895915, 0.002367543742319622, 0.0017840952574836495, 0.0013444190615958806, 0.0010130909719942016, 0.0007634136721170007, 0.0005752671871977292, 0.0004334887696975098, 0.0003266517570446048, 0.00024614516022640015, 0.00018547994437008905, 0.00013976618807361638, 0.00010531904443637312, 7.936178292415146e-05, 5.980199981307314e-05, 4.5062972545140134e-05, 3.395657214792328e-05, 2.5587494146865158e-05]"
0,1.625,"[-0.8868709737084612, 0.2958141094017068, 0.6269415260459825]",4.344577271642169e-05,0.9056130019813164,0.00011460926032571944,-0.9055972739234929,0.09185065986065764,0.9915258966204223,0.09186867047165265,"[0.011961553913076036, 0.06675120896580945, 0.13934216307912106, 0.1849540875940404, 0.1654936098176193, 0.13271013420375466, 0.1070395590935526, 0.08751759805711364, 0.07213593279154336, 0.05973071267263719, 0.04959768130653327, 0.04125883890935519, 0.03436407399995981, 0.028645404434627004, 0.023892083399614683, 0.019935359954382188, 0.016638405894787194, 0.013889291974207888, 0.011595884023627545, 0.00968200850735009, 0.008084493558812578, 0.006750837083537187, 0.0056373392839486796, 0.004707589090553059, 0.003931226636822845, 0.0032829250266936207, 0.0027415487604201725, 0.002289455957753798, 0.0019119185185478098, 0.0015966395381444471, 0.0013333512318707645, 0.0011134796874919806, 0.00092986519476664, 0.0007765288564515194, 0.0006484777750914347, 0.0005415424131206917, 0.000452240797999585, 0.00037766513311713695, 0.0003153871130170775, 0.00026337885507240105, 0.0002199468706667318, 0.00018367692481017586, 0.00015338798831354694, 0.00012809378302773103, 0.00010697066803322386, 8.933082118730191e-05, 7.459984286820968e-05, 6.229805273894051e-05, 5.2024870588751604e-05, 4.344577271642169e-05]"
0,1.8125,"[-0.8868709737084612, 0.2958141094017068, 0.6269415260459825]",0.00011460809310418855,0.9370792312213772,0.00031541523377123847,-0.9370508221758358,0.052929090960378664,0.9971931397660414,0.05295614538136449,"[0.011961553913076036, 0.07350832524697729, 0.16920534635303977, 0.2348179554817134, 0.20859230983631227, 0.17294276179635457, 0.14831628521895665, 0.13007695987708026, 0.11547709005807798, 0.1033128568201745, 0.09294484401591445, 0.08397099965826153, 0.07611426644326058, 0.06917377343641277, 0.06299883203820682, 0.05747334586391343, 0.052505845192211575, 0.048022854092667044, 0.04396434061687645, 0.040280517462315056, 0.03692954367012528, 0.033875842210774554, 0.031088847478515147, 0.028542058468015535, 0.026212312896511675, 0.024079223386880583, 0.02212473410884308, 0.0203327680472644, 0.018688943221758996, 0.017180341918303126, 0.015795321084451624, 0.014523354993416135, 0.013354903438742793, 0.012281300311700974, 0.011294658597094701, 0.010387788711383647, 0.00955412777853156, 0.008787677950282236, 0.008082952269354146, 0.007434926876113949, 0.00683899859355086, 0.006290947108080203, 0.005786901107011892, 0.005323307846554141, 0.004896905713902, 0.004504699418520719, 0.004143937505197777, 0.0038120919278649876, 0.00350683946096327, 0.003226044756047264, 0.0029677448768452575, 0.0027301351671795704, 0.0025115563238949554, 0.002310482561896291, 0.0021255107711022347, 0.001955350575985837, 0.0017988152177387622, 0.0016548131872115384, 0.001522340543872014, 0.001400473862243697, 0.001288363752779187, 0.0011852289089979335, 0.0010903506370593858, 0.00100306782783266, 0.0009227723350121823, 0.0008489047259793899, 0.0007809503749512207, 0.0007184358705348837, 0.0006609257121458952, 0.00060801927187674, 0.0005593480003414086, 0.0005145728567898337, 0.000473381945405138, 0.0004354883411730552, 0.0004006280900665793, 0.00036855836952920384, 0.0003390557963758682, 0.00031191487027252646, 0.0002869465419130061, 0.0002639768958874189, 0.00024284593904440785, 0.00022340648588836665, 0.00020552313323437174, 0.0001890713169668453, 0.00017393644432391517, 0.00016001309565712626, 0.00014720429010088112, 0.00013542081003288983, 0.00012458057961817204, 0.00011460809310418855]"
0,2.0,"[-0.8868709737084612, 0.2958141094017068, 0.6269415260459825]",0.05116545304201273,0.9619156515071359,0.14463930695319932,-0.9530585993342969,0.02834902466295432,0.998961563189351,0.03566690442058573,"[0.011961553913076036, 0.08000207647183809, 0.20018269103505512, 0.2862541646040568, 0.24912877482311657, 0.2110351454882886, 0.18878289969899578, 0.1735259062300616, 0.1618359030717418, 0.15240731295871135, 0.1445770448784126, 0.13793883977135124, 0.13222021515685842, 0.1272290864027307, 0.12282532508534938, 0.11890391659374137, 0.11538438163020052, 0.11220385811766782, 0.1093124300944458, 0.10666988775154888, 0.10424342719069253, 0.10200598364012751, 0.09993500163434237, 0.09801151283972498, 0.096219434473425, 0.09454502851664355, 0.0929764798894472, 0.09150356383517877, 0.0901173810341331, 0.08881014472346486, 0.08757500816833182, 0.08640592374375992, 0.0852975270015639, 0.0842450406494976, 0.08324419452255001, 0.08229115849081814, 0.08138248590293518, 0.08051506566404325, 0.07968608143246336, 0.07889297671823947, 0.07813342490060844, 0.07740530336564137, 0.07670667111132186, 0.07603574928381485, 0.07539090420214663, 0.07477063250393878, 0.07417354810602712, 0.07359837072367544, 0.07304391573296927, 0.07250908519460546, 0.07199285988510211, 0.071494292204532, 0.0710124998491219, 0.07054666015315118, 0.07009600501810187, 0.06965981635839806, 0.06923742200270373, 0.06882819199791805, 0.06843153526995709, 0.06804689660134622, 0.06767375389072539, 0.06731161566373094, 0.0669600188084684, 0.06661852651203315, 0.06628672637733272, 0.06596422870189948, 0.0656506649024915, 0.06534568607112141, 0.06504896164975997, 0.06476017821236679, 0.06447903834413522, 0.06420525960892032, 0.06393857359677264, 0.06367872504434406, 0.06342547102167224, 0.0631785801795101, 0.06293783205194999, 0.06270301640960958, 0.06247393265910817, 0.06225038928497295, 0.06203220333048102, 0.06181919991427054, 0.06161121177984837, 0.061408078875382834, 0.061209647961408785, 0.06101577224428112, 0.060826311033406376, 0.06064112942045289, 0.060460097978894435, 0.060283092482385094, 0.0601099936405857, 0.05994068685118207, 0.05977506196693513, 0.05961301307669956, 0.05945443829943301, 0.05929923959029715, 0.059147322558019244, 0.05899859629275365, 0.05885297320373539, 0.05871036886607731, 0.058570701876107946, 0.058433893714693985, 0.05829986861803323, 0.05816855345543992, 0.0580398776136809, 0.05791377288745181, 0.05779017337561276, 0.057669015382828794, 0.057550237326287355, 0.05743377964718418, 0.05731958472669507, 0.05720759680616631, 0.057097761911275836, 0.05699002777993526, 0.056884343793715465, 0.05678066091259611, 0.05667893161284876, 0.05657910982787876, 0.05648115089186079, 0.056385011486013235, 0.05629064958736729, 0.05619802441989515, 0.05610709640786974, 0.05601782713133755, 0.0559301792835916, 0.055844116630539974, 0.055759603971870485, 0.05567660710391934, 0.05559509278415494, 0.05551502869719612, 0.05543638342228593, 0.055359126402148386, 0.05528322791315935, 0.055208659036766784, 0.055135391632098275, 0.055063398309699085, 0.05499265240634547, 0.054923127960881356, 0.05485479969103065, 0.05478764297113755, 0.05472163381079324, 0.054656748834305456, 0.05459296526097376, 0.0545302608861323, 0.05446861406292532, 0.054408003684782526, 0.05434840916856298, 0.05428981043833588, 0.0542321879097728, 0.05417552247512192, 0.054119795488739575, 0.05406498875315587, 0.054011084505649655, 0.05395806540531134, 0.05390591452057425, 0.053854615317192156, 0.05380415164664617, 0.053754507734962674, 0.053705668171923605, 0.05365761790065552, 0.05361034220757962, 0.05356382671270884, 0.053518057360278294, 0.05347302040969507, 0.053428702426794726, 0.05338509027539218, 0.05334217110911595, 0.053299932363513235, 0.05325836174841703, 0.05321744724056332, 0.05317717707645042, 0.053137539745429084, 0.05309852398301677, 0.05306011876442599, 0.05302231329829913, 0.05298509702064239, 0.05294845958895037, 0.052912390876515746, 0.05287688096691556, 0.052841920148668765, 0.05280749891005876, 0.05277360793411375, 0.05274023809374084, 0.052707380447007145, 0.052675026232563704, 0.05264316686520517, 0.0526117939315636, 0.05258089918592838, 0.052550474546190475, 0.05252051208990446, 0.052491004050466285, 0.052461942813401365, 0.052433320912760095, 0.05240513102761635, 0.052377365978666234, 0.05235001872492281, 0.0523230823605052, 0.05229655011151705, 0.052270415333011876, 0.05224467150604373, 0.05221931223479903, 0.052194331243806645, 0.0521697223752254, 0.052145479586204635, 0.05212159694631643, 0.052098068635057504, 0.052074888939417065, 0.05205205225151066, 0.0520295530662764, 0.05200738597923157, 0.05198554568428885, 0.05196402697162968, 0.05194282472563224, 0.05192193392285368, 0.05190134963006443, 0.051881067002332526, 0.05186108128115711, 0.05184138779264913, 0.05182198194575808, 0.051802859230543806, 0.05178401521649049, 0.05176544555086423, 0.05174714595710964, 0.05172911223328728, 0.0517113402505491, 0.0516938259516511, 0.05167656534950201, 0.05165955452574748, 0.051642789629388695, 0.05162626687543311, 0.05160998254357859, 0.05159393297692808, 0.0515781145807355, 0.05156252382117995, 0.05154715722417021, 0.05153201137417603, 0.051517082913087174, 0.051502368539098765, 0.05148786500562245, 0.051473569120222086, 0.051459477743574476, 0.05144558778845335, 0.05143189621873667, 0.05141840004843553, 0.051405096340746005, 0.05139198220712179, 0.051379054806367064, 0.051366311343749804, 0.05135374907013538, 0.05134136528113779, 0.051329157316290695, 0.05131712255823643, 0.051305258431931754, 0.05129356240387195, 0.051282031981330634, 0.051270664711616974, 0.05125945818134766, 0.05124841001573525, 0.05123751787789125, 0.05122677946814391, 0.05121619252337065, 0.05120575481634393, 0.05119546415509143, 0.05118531838226933, 0.051175315374548336, 0.05116545304201273]"
0,2.1875,"[-0.8868709737084612, 0.2958141094017068, 0.6269415260459825]",0.17202699908616026,0.9804038059057811,0.49362565121763563,-0.9579484598649359,0.0235884443706681,0.9982838228156862,0.05360032086351286,"[0.011961553913076036, 0.08623350719409184, 0.23172451478399356, 0.3383527230436587, 0.28520182031451696, 0.24322651744478652, 0.2229848122563516, 0.2106875699387298, 0.20212453732921046, 0.19581525662310095, 0.19102612519456572, 0.18731868720421596, 0.1844070448311471, 0.1820951764152068, 0.18024381006655668, 0.1787512135121642, 0.1775413995920295, 0.1765565689847759, 0.17575209502846542, 0.1750930944259899, 0.1745520207315883, 0.1741069368708051, 0.17374025020687434, 0.17343777000462915, 0.17318799429616147, 0.1729815630470776, 0.17281083392443694, 0.1726695498310253, 0.1725525760675861, 0.17245569097222782, 0.17237541807896742, 0.17230889082041756, 0.17225374295413587, 0.1722080194704235, 0.1721701039110397, 0.17213865890904467, 0.17211257742977268, 0.1720909427077821, 0.1720729952742721, 0.17205810578244018, 0.17204575258532764, 0.17203550321713787, 0.17202699908616026]"
0,2.375,"[-0.8868709737084612, 0.2958141094017068, 0.6269415260459825]",0.2206832916140636,0.9884825369842619,0.6404161043847587,-0.9668487665268297,0.02087799662994,0.9977433865698525,0.06381413489848381,"[0.011961553913076036, 0.09220790900462922, 0.2632885077370481, 0.3913176302120953, 0.3169792541367496, 0.2684620959048536, 0.24932334682387391, 0.23931215193233016, 0.23317351093734281, 0.22918323546380348, 0.22651881827917367, 0.22471170382454475, 0.22347361255274475, 0.22261959796343814, 0.22202777765059412, 0.22161634344573822, 0.22132968111046272, 0.22112964530527637, 0.2209899089807403, 0.22089222239502007, 0.22082389625811316, 0.22077608865162934, 0.22074262928029906, 0.22071920771244813, 0.22070281056407515, 0.22069133012200245, 0.2206832916140636]"
0,2.5625,"[-0.8868709737084612, 0.2958141094017068, 0.6269415260459825]",0.25018854865132834,0.9929931277911814,0.7321961751931674,-0.9746236570303638,0.018197474302126725,0.9974060177210524,0.06964257134006024,"[0.011961553913076036, 0.09793399499440363, 0.29432877776983196, 0.44647204491976406, 0.34726616234668656, 0.28804578132638964, 0.2690092256436248, 0.2606284826611403, 0.25618214463385464, 0.2536764831391977, 0.2522310677081833, 0.2513876110206092, 0.2508922744818735, 0.25060030657757093, 0.250427839898333, 0.25032583377858625, 0.25026545662445127, 0.2502297037065302, 0.2502085267156542, 0.2501959813172846, 0.25018854865132834]"
0,2.75,"[-0.8868709737084612, 0.2958141094017068, 0.6269415260459825]",0.27005634181225024,0.9956593948009941,0.7953464623044826,-0.9808368316687258,0.015598080924801873,0.9972651945934138,0.07224148063283053,"[0.011961553913076036, 0.10342315223590787, 0.3242853981943663, 0.505738388880676, 0.3822897077408835, 0.304585053693519, 0.28401489451604633, 0.27662201617396226, 0.27327345281416926, 0.2716524331789781, 0.2708510295971553, 0.2704514452293584, 0.2702514211431841, 0.2701510990783024, 0.27010073404046986, 0.2700754368962918, 0.27006272767238754, 0.27005634181225024]"
0,2.9375,"[-0.8868709737084612, 0.2958141094017068, 0.6269415260459825]",0.28419765032626615,0.9972803684694016,0.8409493227491458,-0.985636740239749,0.01318051664037773,0.9972833211180987,0.07247241820684641,"[0.011961553913076036, 0.10868876379006093, 0.35258359388497557, 0.5705072991179995, 0.4338336711060566, 0.3224735254850278, 0.2962206599980174, 0.2889366199965363, 0.28617341174994365, 0.28503176152447496, 0.28454979662935065, 0.2843449194351109, 0.28425759964920055, 0.28422034330973306, 0.28420444008389273, 0.28419765032626615]"
0,3.125,"[-0.8868709737084612, 0.2958141094017068, 0.6269415260459825]",0.2946260984963571,0.9982826383460989,0.8748793069175131,-0.9892836497745405,0.011006056232362608,0.9974157649955918,0.07099759477945893,"[0.011961553913076036, 0.11374559529055317, 0.37864918930807206, 0.6401221114203656, 0.520258715303286, 0.3556052313962171, 0.3082386626888332, 0.2989501422463067, 0.2961506808241321, 0.29517375105996124, 0.2948224324042592, 0.2946951746929871, 0.2946489785553585, 0.2946321965714274, 0.2946260984963571]"
0,3.3125,"[-0.8868709737084612, 0.2958141094017068, 0.6269415260459825]",0.30251214423921746,0.9989093870955268,0.900655772861394,-0.9920287272392684,0.009099906881658338,0.9976211629361601,0.06833159559565914,"[0.011961553913076036, 0.11860924407432971, 0.401941536267125, 0.7108707151367221, 0.6507242674371289, 0.4748864639398522, 0.33551332044407184, 0.30940543778100565, 0.30448249931154864, 0.3031122905336317, 0.30269622184365513, 0.3025679269294827, 0.30252823808152646, 0.30251594979707325, 0.30251214423921746]"
0,3.5,"[-0.8868709737084612, 0.2958141094017068, 0.6269415260459825]",0.30859061517217323,0.999304477819094,0.9205505161808822,-0.9940831484834566,0.00746241000749134,0.997865360628105,0.06487707218595663,"[0.011961553913076036, 0.1232956507420117, 0.421998625476991, 0.776747016318934, 0.7905166416134873, 0.760539531409172, 0.6935843763417671, 0.5437306327722179, 0.36097740585527366, 0.31645102402886, 0.31041455835739246, 0.3090615708899863, 0.308712947117157, 0.30862122656493124, 0.3085970122187169, 0.30859061517217323]"
0,3.6875,"[-0.8868709737084612, 0.2958141094017068, 0.6269415260459825]",0.9739791500738363,0.9995856384901791,0.9948383361548918,0.9275134755764379,0.003922101233168764,0.05559659180226001,0.9984456099867882,"[0.011961553913076036, 0.1278206739022291, 0.4384839851498055, 0.8320399770131227, 0.8891173159991821, 0.9220321118775728, 0.9487017923876779, 0.9637729567224799, 0.9702654664708241, 0.9726874191782119, 0.9735380932423832, 0.9738303015363786, 0.9739298955450503, 0.9739637495679659, 0.9739752467331909, 0.9739791500738363]"
0,3.875,"[-0.8868709737084612, 0.2958141094017068, 0.6269415260459825]",0.9796502282315247,0.9997314713796286,0.9962799753038847,0.942939238011061,0.0034745750702624904,0.053231684268587216,0.9985761438758742,"[0.011961553913076036, 0.13219972882761016, 0.4512234182017441, 0.8737664138194843, 0.9413557540685299, 0.9652903786239765, 0.9751369091793802, 0.9783319762792989, 0.9792753608249503, 0.9795456139593268, 0.9796223470084221, 0.9796440782702445, 0.9796502282315247]"
0,4.0625,"[-0.8868709737084612, 0.2958141094017068, 0.6269415260459825]",0.9839086476570107,0.9998258829344064,0.997307995847929,0.9545920641886968,0.002991720372018631,0.05011186856228062,0.9987391302229088,"[0.011961553913076036, 0.1364474900635989, 0.46022226040821307, 0.9020687608473414, 0.9665301772313311, 0.9791974834488059, 0.9827489005755163, 0.9836314803613876, 0.9838433801892266, 0.9838938206809352, 0.9839058027382231, 0.9839086476570107]"
0,4.25,"[-0.8868709737084612, 0.2958141094017068, 0.6269415260459825]",0.9871677779672922,0.9998870551469718,0.998045999343379,0.9635702794115255,0.002525041029237834,0.04660367735592306,0.9989102669532963,"[0.011961553913076036, 0.14057765693745447, 0.4656594197947715, 0.9189246418772182, 0.9790265258661517, 0.9854340941064307, 0.9868162531673699, 0.9870976769210992, 0.9871541944211434, 0.9871655126569615, 0.9871677779672922]"
0,4.4375,"[-0.8868709737084612, 0.2958141094017068, 0.6269415260459825]",0.9896987759476171,0.9999267143187087,0.9985784129563292,0.9705912005678136,0.0021001795643258415,0.04294807002915441,0.9990750985419307,"[0.011961553913076036, 0.14460277964184812, 0.467860592813907, 0.9266675189191386, 0.9857499870381045, 0.9890130433509907, 0.989582486809128, 0.9896795447975517, 0.989695991734891, 0.9896987759476171]"
0,4.625,"[-0.8868709737084612, 0.2958141094017068, 0.6269415260459825]",0.9916861267131271,0.9999524373873168,0.9989638999357638,0.9761420428163006,0.0017273535409422374,0.03929967132415131,0.9992259764855789,"[0.011961553913076036, 0.14853414229835218, 0.46725750579273484, 0.9271526605289387, 0.9897106081242674, 0.9914022142085198, 0.9916460064160653, 0.991681090523829, 0.9916861267131271]"
0,4.8125,"[-0.8868709737084612, 0.2958141094017068, 0.6269415260459825]",0.9932614503598957,0.9999691268143105,0.9992438123578543,0.9805714119075221,0.0014085244524854044,0.035763225358938666,0.9993592986362776,"[0.011961553913076036, 0.1523816982727888, 0.464341715180783, 0.9215412128929784, 0.9922444435700609, 0.9931396607478785, 0.9932467875712959, 0.9932598575160174, 0.9932614503598957]"
0,5.0,"[-0.8868709737084612, 0.2958141094017068, 0.6269415260459825]",0.9945176103582126,0.9999799576475805,0.9994474585349263,0.9841254148921309,0.0011403417321710172,0.032393059884658,0.9994745566006384,"[0.011961553913076036, 0.15615405210099834, 0.45962065071035, 0.91041058391211, 0.9939788894967162, 0.9944647122491931, 0.994512641881094, 0.9945176103582126]"
0,0.5,"[0.3230411848766772, 0.14587768476111762, -0.31740898206789847]",1.7866425685112801e-06,0.23811861256523906,7.052189275495236e-07,-0.23811395785646108,0.5635201018235471,0.6040596210913751,0.5635220217593305,"[0.05050329585663212, 0.015952300584501294, 0.005060964987720166, 0.0016111963373712328, 0.0005144302860581688, 0.0001647127888443715, 5.2894284274157544e-05, 1.703964033229292e-05, 5.507760402145845e-06, 1.7866425685112801e-06]"
0,0.6875,"[0.3230411848766772, 0.14587768476111762, -0.31740898206789847]",7.733241121706444e-06,0.37710192153207706,8.5769673030209e-06,-0.37708729877601493,0.5364893132649903,0.6514187145698473,0.5365005825352168,"[0.05050329585663212, 0.025811524904144695, 0.012841172459651532, 0.006279178249956163, 0.00303626383447723, 0.0014569651654254834, 0.000695295238524111, 0.0003304528301612912, 0.00015656279502179737, 7.399571442612274e-05, 3.4904828519866093e-05, 1.643969591167786e-05, 7.733241121706444e-06]"
0,0.875,"[0.3230411848766772, 0.14587768476111762, -0.31740898206789847]",8.595734902231792e-06,0.5333254997820859,1.2030442700662854e-05,-0.5333117430200799,0.4752298453070784,0.7404710925073522,0.4752464153366953,"[0.05050329585663212, 0.0373558225286589, 0.024754873244052567, 0.015355453085846552, 0.009157630720795451, 0.005329318399820686, 0.003051969858321272, 0.0017286150828294729, 0.0009714537932161704, 0.0005428626094781489, 0.0003021041178253488, 0.00016760681827806176, 9.277631294453877e-05, 5.126781951051799e-05, 2.8294474716343092e-05, 1.5600785264006472e-05, 8.595734902231792e-06]"
0,1.0625,"[0.3230411848766772, 0.14587768476111762, -0.31740898206789847]",1.3428695435968585e-05,0.6762151075442339,2.429731468739369e-05,-0.6761991187726133,0.37093469952170166,0.8513502403308731,0.3709585111293575,"[0.05050329585663212, 0.05016822517076591, 0.03993547228540528, 0.028216452638811968, 0.018743723485673436, 0.012047079738278788, 0.007599143074678498, 0.004739740075540714, 0.0029355353056078246, 0.0018099453028950958, 0.001112703577702175, 0.0006827671372621191, 0.0004184394815374877, 0.0002562402123553742, 0.00015683348796761512, 9.595921655954538e-05, 5.870058686178551e-05, 3.590370460663609e-05, 2.195828905586043e-05, 1.3428695435968585e-05]"
0,1.25,"[0.3230411848766772, 0.14587768476111762, -0.31740898206789847]",2.0046100559982054e-05,0.7840845360368237,4.396135096836451e-05,-0.7840683590861122,0.2518441013544185,0.9344179310343733,0.25186837589190636,"[0.05050329585663212, 0.06379811490387033, 0.05695932659166451, 0.04332371737229279, 0.030870395257984257, 0.02141959991809302, 0.014689688593652198, 0.010018402351553157, 0.0068133352430311085, 0.004626742972683691, 0.0031393682081871286, 0.0021292055107238563, 0.0014437303818729912, 0.0009788002861906842, 0.0006635400711667202, 0.00044980021455628033, 0.00030490166311351413, 0.00020667708694451412, 0.000140094185939188, 9.496090833471804e-05, 6.436764910766613e-05, 4.363039577637284e-05, 2.957398241228611e-05, 2.0046100559982054e-05]"
0,1.4375,"[0.3230411848766772, 0.14587768476111762, -0.31740898206789847]",2.9441856642775655e-05,0.8574562761645932,7.250790564223064e-05,-0.8574404585003071,0.15564297629517243,0.9754711198678078,0.15566424841249057,"[0.05050329585663212, 0.07781255070376485, 0.07459392251662977, 0.05994250639385793, 0.045886363840905164, 0.03471247006984102, 0.02618359220116373, 0.019736030527460608, 0.014873591145638687, 0.01120875061393308, 0.008446882783276951, 0.0063655248467476095, 0.004796991670582229, 0.0036149277725389117, 0.0027241176511670537, 0.0020528058419840844, 0.0015469139501228524, 0.0011656852213523712, 0.000878403095742164, 0.0006619182815503036, 0.0004987848853860536, 0.0003758555282101413, 0.000283222424337833, 0.0002134192506394461, 0.00016081960149390748, 0.00012118362617459984, 9.131635766549777e-05, 6.881022385459475e-05, 5.1851004518654875e-05, 3.907160370312616e-05, 2.9441856642775655e-05]"
