,beta_factor,Mean_mag_block,MB1_block,MB2_block,MB3_block,init_state_num,initial_state
0,3.909090909090909,-0.9796221702556404,-0.9428624458561939,-0.9962732484795496,-0.9997308164311779,6,[-0.71922612 -0.60379702  0.60148914]
0,3.909090909090909,0.3170752960697713,0.9997138063862553,0.948260869796544,-0.9967487879734854,7,[ 0.93652315 -0.37315164  0.38464523]
0,3.909090909090909,0.3170744291409658,0.9997138014664644,0.9482582856146873,-0.9967487996582542,8,[ 0.7527783   0.78921333 -0.82991158]
0,3.909090909090909,-0.9796236664061527,-0.9428669120128803,-0.9962732707667197,-0.9997308164388583,9,[-0.92189043 -0.66033916  0.75628501]
0,3.909090909090909,-0.3170755296094711,0.9967488425044497,-0.9482616188166609,-0.9997138125162021,10,[-0.80330633 -0.15778475  0.91577906]
0,3.909090909090909,0.3170759879943353,0.9997138103129772,0.9482629323133451,-0.9967487786433165,11,[ 0.06633057  0.38375423 -0.36896874]
0,3.909090909090909,0.31707471479377575,0.9997138030875514,0.9482591371054003,-0.9967487958116246,12,[ 0.37300186  0.66925134 -0.96342345]
0,3.909090909090909,0.9796237322265368,0.9997308163531441,0.996273216843735,0.9428671634827308,13,[0.50028863 0.97772218 0.49633131]
0,3.909090909090909,0.31707518903850773,0.9997138057788548,0.9482605507534553,-0.996748789416787,14,[-0.43911202  0.57855866 -0.79354799]
0,3.909090909090909,0.3170789458629663,0.9997138270993848,0.948271749161234,-0.9967487386717199,15,[-0.10421295  0.81719101 -0.4127717 ]
0,3.909090909090909,-0.31707725692082167,0.9967487237935043,-0.9482666801803374,-0.9997138143756319,16,[-0.42444932 -0.73994286 -0.96126608]
0,3.909090909090909,-0.3170744435409559,0.9967489170983559,-0.9482584363741842,-0.9997138113470393,17,[ 0.35767107 -0.57674377 -0.46890668]
0,3.909090909090909,-0.3170759668582495,0.9967488124696843,-0.9482629000575309,-0.9997138129869019,18,[-0.01685368 -0.89327491  0.14823521]
0,3.909090909090909,0.31707595112350817,0.9997138101037284,0.9482628224071368,-0.9967487791403407,19,[-0.70654285  0.17861107  0.39951672]
0,3.909090909090909,-0.9796238687791198,-0.9428675161161232,-0.996273273781339,-0.9997308164398971,20,[-0.79533114 -0.17188802  0.38880032]
0,3.909090909090909,-0.3170748120614275,0.9967488794675323,-0.9482595039125868,-0.999713811739228,21,[-0.17164146 -0.90009308  0.07179281]
0,3.909090909090909,0.9796233757123961,0.9997308163306163,0.9962731983257678,0.9428661124808041,22,[0.32758929 0.02977822 0.88918951]
0,3.909090909090909,0.3170757426435102,0.9997138089204625,0.9482622009499183,-0.9967487819398501,23,[ 0.17311008  0.80680383 -0.72505059]
0,3.909090909090909,0.3170753223668269,0.9997138065354911,0.9482609481838785,-0.9967487876188889,24,[-0.72144731  0.61478258 -0.20464633]
0,3.8636363636363633,0.3162493852449308,0.9996816596643863,0.9455712565423454,-0.9965047604719395,0,[-0.16595599  0.44064899 -0.99977125]
0,3.8636363636363633,-0.31625204508170246,0.9965046143693908,-0.9455790832179181,-0.9996816663965801,1,[-0.39533485 -0.70648822 -0.81532281]
0,3.8636363636363633,-0.31625067650234207,0.9965047111942338,-0.9455750759238987,-0.9996816647773613,2,[-0.62747958 -0.30887855 -0.20646505]
0,3.8636363636363633,0.3162517696467805,0.9996816739909797,0.945578361175683,-0.9965047262263212,3,[ 0.07763347 -0.16161097  0.370439  ]
0,3.8636363636363633,0.31624873227758593,0.9996816557411945,0.9455693109345252,-0.9965047698429619,4,[-0.5910955   0.75623487 -0.94522481]
0,3.8636363636363633,0.31624838616526324,0.9996816536617016,0.9455682796442169,-0.9965047748101287,5,[ 0.34093502 -0.1653904   0.11737966]
0,3.8636363636363633,-0.9784085426704093,-0.9395544886233732,-0.9959698725493168,-0.9997012668385377,6,[-0.71922612 -0.60379702  0.60148914]
0,3.8636363636363633,0.31624842760051314,0.9996816539106483,0.9455684031062874,-0.9965047742153964,7,[ 0.93652315 -0.37315164  0.38464523]
0,3.8636363636363633,0.3162496083539681,0.9996816610049009,0.9455719213268554,-0.996504757269852,8,[ 0.7527783   0.78921333 -0.82991158]
0,3.8636363636363633,-0.978407695789835,-0.9395519614807277,-0.9959698590553416,-0.9997012668334357,9,[-0.92189043 -0.66033916  0.75628501]
0,3.8636363636363633,-0.3162494083815924,0.9965048004783542,-0.9455713623463144,-0.999681663276817,10,[-0.80330633 -0.15778475  0.91577906]
0,3.8636363636363633,0.3162493504433795,0.9996816594552872,0.9455711528462094,-0.9965047609713583,11,[ 0.06633057  0.38375423 -0.36896874]
0,3.8636363636363633,0.31624775321067305,0.999681649858885,0.9455663936669274,-0.9965047838937932,12,[ 0.37300186  0.66925134 -0.96342345]
0,3.8636363636363633,0.9784073170897128,0.9997012666691125,0.9959697556025525,0.9395509289974735,13,[0.50028863 0.97772218 0.49633131]
0,3.8636363636363633,0.31624827465339195,0.9996816529917277,0.9455679473789196,-0.9965047764104715,14,[-0.43911202  0.57855866 -0.79354799]
0,3.8636363636363633,0.3162507284130708,0.9996816677347417,0.9455752586976118,-0.9965047411931413,15,[-0.10421295  0.81719101 -0.4127717 ]
0,3.8636363636363633,-0.3162509958301774,0.9965046886658888,-0.9455760110012242,-0.9996816651551967,16,[-0.42444932 -0.73994286 -0.96126608]
0,3.8636363636363633,-0.3162495664801681,0.9965047893505125,-0.945571825327123,-0.9996816634638938,17,[ 0.35767107 -0.57674377 -0.46890668]
0,3.8636363636363633,-0.316249327485719,0.9965048061715204,-0.9455711254475843,-0.9996816631810931,18,[-0.01685368 -0.89327491  0.14823521]
0,3.8636363636363633,0.31624930380846566,0.9996816591750877,0.9455710138907029,-0.9965047616403936,19,[-0.70654285  0.17861107  0.39951672]
0,3.8636363636363633,-0.9784074696879669,-0.9395512867791245,-0.9959698554527026,-0.9997012668320737,20,[-0.79533114 -0.17188802  0.38880032]
0,3.8636363636363633,-0.3162481056515396,0.9965048756987207,-0.9455675309246959,-0.9996816617286436,21,[-0.17164146 -0.90009308  0.07179281]
0,3.8636363636363633,0.9784074136102436,0.9997012666756766,0.9959697607384977,0.9395512134165569,22,[0.32758929 0.02977822 0.88918951]
0,3.8636363636363633,0.3162491533392238,0.9996816582708505,0.9455705655300091,-0.9965047637831881,23,[ 0.17311008  0.80680383 -0.72505059]
0,3.8636363636363633,0.31624847833456815,0.9996816542154648,0.9455685542755394,-0.9965047734872997,24,[-0.72144731  0.61478258 -0.20464633]
0,3.8181818181818183,0.31537617004099955,0.9996458524340819,0.9427253116682957,-0.9962426539793788,0,[-0.16595599  0.44064899 -0.99977125]
0,3.8181818181818183,-0.31537964751777303,0.9962424610955553,-0.9427355414772381,-0.9996458621716362,1,[-0.39533485 -0.70648822 -0.81532281]
0,3.8181818181818183,-0.31537887297672673,0.9962425173771414,-0.9427332751429086,-0.999645861164413,2,[-0.62747958 -0.30887855 -0.20646505]
0,3.8181818181818183,0.3153791710173372,0.9996458715231169,0.942734249643426,-0.9962426081145315,3,[ 0.07763347 -0.16161097  0.370439  ]
0,3.8181818181818183,0.3153753362647123,0.9996458471307144,0.9427228283754818,-0.9962426667120593,4,[-0.5910955   0.75623487 -0.94522481]
0,3.8181818181818183,0.3153748444516699,0.9996458440025283,0.9427213635749835,-0.9962426742225021,5,[ 0.34093502 -0.1653904   0.11737966]
0,3.8181818181818183,-0.9771042088713585,-0.9360035172062269,-0.9956406473215741,-0.9996684620862741,6,[-0.71922612 -0.60379702  0.60148914]
0,3.8181818181818183,0.3153749395707675,0.9996458446075297,0.9427216468745915,-0.9962426727698187,7,[ 0.93652315 -0.37315164  0.38464523]
0,3.8181818181818183,0.31537654928352316,0.9996458548463617,0.9427264411918879,-0.9962426481876803,8,[ 0.7527783   0.78921333 -0.82991158]
0,3.8181818181818183,-0.9771032230900832,-0.9360005766719925,-0.9956406305189517,-0.999668462079305,9,[-0.92189043 -0.66033916  0.75628501]
0,3.8181818181818183,0.31537529067335796,0.9996458468407275,0.9427226925876319,-0.9962426674082855,10,[-0.80330633 -0.15778475  0.91577906]
0,3.8181818181818183,0.31537616933532564,0.9996458524295927,0.9427253095664833,-0.996242653990099,11,[ 0.06633057  0.38375423 -0.36896874]
0,3.8181818181818183,0.31537656973500544,0.9996458549764523,0.9427265021041198,-0.9962426478755556,12,[ 0.37300186  0.66925134 -0.96342345]
0,3.8181818181818183,0.9771050086049464,0.999668461996221,0.9956406067408455,0.9360059570777728,13,[0.50028863 0.97772218 0.49633131]
0,3.8181818181818183,0.3153747210772455,0.9996458432178112,0.9427209961204708,-0.9962426761065455,14,[-0.43911202  0.57855866 -0.79354799]
0,3.8181818181818183,0.3153779882084972,0.9996458639993085,0.9427307268364615,-0.9962426262102783,15,[-0.10421295  0.81719101 -0.4127717 ]
0,3.8181818181818183,-0.3153783067473559,0.9962425583795826,-0.9427316181936342,-0.9996458604280162,16,[-0.42444932 -0.73994286 -0.96126608]
0,3.8181818181818183,-0.3153764333970021,0.9962426935629817,-0.9427261357625355,-0.9996458579914526,17,[ 0.35767107 -0.57674377 -0.46890668]
0,3.8181818181818183,-0.31537614576925493,0.9962427143009833,-0.9427252939914064,-0.9996458576173418,18,[-0.01685368 -0.89327491  0.14823521]
0,3.8181818181818183,0.31537610958180945,0.9996458520495118,0.9427251315981467,-0.9962426549022302,19,[-0.70654285  0.17861107  0.39951672]
0,3.8181818181818183,-0.9771050323546637,-0.9360059736141025,-0.9956406613577929,-0.9996684620920958,20,[-0.79533114 -0.17188802  0.38880032]
0,3.8181818181818183,-0.31537489857365414,0.9962427822458639,-0.9427216219814587,-0.9996458559853676,21,[-0.17164146 -0.90009308  0.07179281]
0,3.8181818181818183,0.977103011056054,0.9996684618500509,0.9956404978793982,0.9360000734387133,22,[0.32758929 0.02977822 0.88918951]
0,3.8181818181818183,0.31537606657331124,0.9996458517756878,0.9427250034796363,-0.9962426555353903,23,[ 0.17311008  0.80680383 -0.72505059]
0,3.8181818181818183,0.31537502694341185,0.999645845163263,0.9427219071025356,-0.9962426714355629,24,[-0.72144731  0.61478258 -0.20464633]
0,3.7727272727272725,0.3144532888951545,0.9996059653399957,0.939715048617945,-0.9959611472724772,0,[-0.16595599  0.44064899 -0.99977125]
0,3.7727272727272725,-0.3144553938067208,0.9959610741374555,-0.9397212796268462,-0.9996059759307716,1,[-0.39533485 -0.70648822 -0.81532281]
0,3.7727272727272725,-0.31445603813757056,0.9959610264624408,-0.9397231640232301,-0.9996059768519223,2,[-0.62747958 -0.30887855 -0.20646505]
0,3.7727272727272725,0.314457075000992,0.9996059908348681,0.9397263198788975,-0.9959610857107896,3,[ 0.07763347 -0.16161097  0.370439  ]
0,3.7727272727272725,0.31445222892372554,0.9996059582027546,0.9397118930614692,-0.9959611644930472,4,[-0.5910955   0.75623487 -0.94522481]
0,3.7727272727272725,0.31445402983127185,0.9996059703291785,0.9397172543995184,-0.9959611352348813,5,[ 0.34093502 -0.1653904   0.11737966]
0,3.7727272727272725,-0.9757026003531566,-0.9321925467414641,-0.9952832129917467,-0.9996320413262588,6,[-0.71922612 -0.60379702  0.60148914]
0,3.7727272727272725,0.3144540690512746,0.9996059705932744,0.9397173711582367,-0.9959611345976872,7,[ 0.93652315 -0.37315164  0.38464523]
0,3.7727272727272725,0.3144539045893773,0.9996059694858355,0.9397168815516292,-0.9959611372693329,8,[ 0.7527783   0.78921333 -0.82991158]
0,3.7727272727272725,-0.9757015760349695,-0.932189492474526,-0.9952831943126219,-0.9996320413177606,9,[-0.92189043 -0.66033916  0.75628501]
0,3.7727272727272725,0.3144531738373936,0.999605964565251,0.9397147060886778,-0.995961149141748,10,[-0.80330633 -0.15778475  0.91577906]
0,3.7727272727272725,0.31445335153504034,0.9996059657617834,0.9397152350980543,-0.9959611462547168,11,[ 0.06633057  0.38375423 -0.36896874]
0,3.7727272727272725,0.31445388249782014,0.9996059693370816,0.9397168157849183,-0.9959611376285394,12,[ 0.37300186  0.66925134 -0.96342345]
0,3.7727272727272725,0.9757034938922041,0.9996320411387086,0.995283125208286,0.9321953153296174,13,[0.50028863 0.97772218 0.49633131]
0,3.7727272727272725,0.31445400162585985,0.9996059701392519,0.9397171704314499,-0.9959611356931222,14,[-0.43911202  0.57855866 -0.79354799]
0,3.7727272727272725,0.3144557524461157,0.9996059819290151,0.9397223826526384,-0.9959611072433064,15,[-0.10421295  0.81719101 -0.4127717 ]
0,3.7727272727272725,-0.3144561325442539,0.9959610194682674,-0.9397234401141453,-0.9996059769868839,16,[-0.42444932 -0.73994286 -0.96126608]
0,3.7727272727272725,-0.3144536709398698,0.9959612013978234,-0.9397162407498287,-0.999605973467604,17,[ 0.35767107 -0.57674377 -0.46890668]
0,3.7727272727272725,-0.3144533296145179,0.9959612266020417,-0.9397152424659867,-0.9996059729796086,18,[-0.01685368 -0.89327491  0.14823521]
0,3.7727272727272725,0.3144532739118468,0.9996059652390975,0.9397150040116823,-0.9959611475152393,19,[-0.70654285  0.17861107  0.39951672]
0,3.7727272727272725,-0.9757033884882101,-0.9321948967679653,-0.9952832273638675,-0.9996320413327976,20,[-0.79533114 -0.17188802  0.38880032]
0,3.7727272727272725,-0.3144521247368895,0.9959612862775953,-0.9397116892456088,-0.999605971242655,21,[-0.17164146 -0.90009308  0.07179281]
0,3.7727272727272725,0.9757015499771429,0.9996320409858536,0.9952830167513269,0.9321895921942481,22,[0.32758929 0.02977822 0.88918951]
0,3.7727272727272725,0.3144534112979998,0.9996059661638123,0.9397154129799309,-0.9959611452497437,23,[ 0.17311008  0.80680383 -0.72505059]
0,3.7727272727272725,0.31445409957102183,0.9996059707987855,0.9397174620161263,-0.9959611341018463,24,[-0.72144731  0.61478258 -0.20464633]
0,3.7272727272727275,0.31347737402907666,0.9995615243031751,0.9365294365168036,-0.9956588387327489,0,[-0.16595599  0.44064899 -0.99977125]
0,3.7272727272727275,-0.3134802535626418,0.9956587366034494,-0.9365379574474093,-0.9995615398439656,1,[-0.39533485 -0.70648822 -0.81532281]
0,3.7272727272727275,-0.3134805699968204,0.9956587126419586,-0.9365388822911861,-0.9995615403412337,2,[-0.62747958 -0.30887855 -0.20646505]
0,3.7272727272727275,0.3134821635327985,0.9995615584437242,0.9365436880526862,-0.9956587558980148,3,[ 0.07763347 -0.16161097  0.370439  ]
0,3.7272727272727275,0.31347861059075605,0.9995615331173777,0.9365331160196521,-0.9956588173647616,4,[-0.5910955   0.75623487 -0.94522481]
0,3.7272727272727275,0.31347839018062934,0.9995615315462719,0.936532460169127,-0.9956588211735108,5,[ 0.34093502 -0.1653904   0.11737966]
0,3.7272727272727275,-0.9741976172849065,-0.9281062566200422,-0.9948949919727025,-0.9995916032619748,6,[-0.71922612 -0.60379702  0.60148914]
0,3.7272727272727275,0.3134784612784367,0.9995615320530631,0.9365326717271624,-0.9956588199449152,7,[ 0.93652315 -0.37315164  0.38464523]
0,3.7272727272727275,0.31347834319110296,0.9995615312113219,0.9365323203470424,-0.9956588219850555,8,[ 0.7527783   0.78921333 -0.82991158]
0,3.7272727272727275,-0.9741973491279318,-0.9281054573839352,-0.994894986740496,-0.9995916032593639,9,[-0.92189043 -0.66033916  0.75628501]
0,3.7272727272727275,0.3134786764946749,0.9995615335871495,0.9365333121227961,-0.9956588162259208,10,[-0.80330633 -0.15778475  0.91577906]
0,3.7272727272727275,0.3134775460042813,0.9995615255289919,0.9365299482447248,-0.9956588357608729,11,[ 0.06633057  0.38375423 -0.36896874]
0,3.7272727272727275,0.31347824995336127,0.9995615305467231,0.9365320429100319,-0.9956588235966712,12,[ 0.37300186  0.66925134 -0.96342345]
0,3.7272727272727275,0.9741978092198824,0.9995916031263495,0.9948949265456932,0.9281068979876044,13,[0.50028863 0.97772218 0.49633131]
0,3.7272727272727275,0.3134783613497697,0.9995615313407634,0.9365323743802614,-0.9956588216717158,14,[-0.43911202  0.57855866 -0.79354799]
0,3.7272727272727275,0.3134807152281863,0.9995615481198896,0.9365393785531639,-0.9956587809884946,15,[-0.10421295  0.81719101 -0.4127717 ]
0,3.7272727272727275,-0.3134811694880232,0.9956586671924196,-0.936540634373201,-0.9995615412832881,16,[-0.42444932 -0.73994286 -0.96126608]
0,3.7272727272727275,-0.3134779273864886,0.9956589125435451,-0.9365311585146977,-0.9995615361883132,17,[ 0.35767107 -0.57674377 -0.46890668]
0,3.7272727272727275,-0.3134775295930342,0.9956589426196348,-0.9365299958355767,-0.9995615355631607,18,[-0.01685368 -0.89327491  0.14823521]
0,3.7272727272727275,0.3134774437430225,0.9995615248000749,0.9365296439560702,-0.9956588375270775,19,[-0.70654285  0.17861107  0.39951672]
0,3.7272727272727275,-0.9741976017883435,-0.9281062104328688,-0.9948949916703379,-0.999591603261824,20,[-0.79533114 -0.17188802  0.38880032]
0,3.7272727272727275,-0.31347647140501594,0.9956589836264887,-0.9365268639623554,-0.9995615338791811,21,[-0.17164146 -0.90009308  0.07179281]
0,3.7272727272727275,0.9741974732773327,0.9995916030979788,0.9948949073619561,0.9281059093720633,22,[0.32758929 0.02977822 0.88918951]
0,3.7272727272727275,0.3134778673487227,0.9995615278189384,0.9365309043870398,-0.99565883015981,23,[ 0.17311008  0.80680383 -0.72505059]
0,3.7272727272727275,0.3134785104584736,0.9995615324036232,0.9365328180668683,-0.9956588190950707,24,[-0.72144731  0.61478258 -0.20464633]
0,3.6818181818181817,0.3124447636202036,0.9995119984216237,0.933156523432009,-0.9953342309930219,0,[-0.16595599  0.44064899 -0.99977125]
0,3.6818181818181817,-0.31244870529473345,0.9953340881228449,-0.9331681827812548,-0.9995120212257904,1,[-0.39533485 -0.70648822 -0.81532281]
0,3.6818181818181817,-0.31244871886586073,0.9953340870726951,-0.933168222421043,-0.9995120212492343,2,[-0.62747958 -0.30887855 -0.20646505]
0,3.6818181818181817,0.3124482886424638,0.9995120250189917,0.9331670071250097,-0.9953341662166101,3,[ 0.07763347 -0.16161097  0.370439  ]
0,3.6818181818181817,0.31244647906214906,0.9995120113648361,0.9331616252928135,-0.9953341994712024,4,[-0.5910955   0.75623487 -0.94522481]
0,3.6818181818181817,0.3124461572095126,0.9995120089363717,0.9331606680775726,-0.9953342053854065,5,[ 0.34093502 -0.1653904   0.11737966]
0,3.6818181818181817,-0.9725719573618513,-0.92369624456851,-0.9944729261225548,-0.9995467013944892,6,[-0.71922612 -0.60379702  0.60148914]
0,3.6818181818181817,0.3124462794918493,0.999512009859022,0.9331610317549247,-0.995334203138399,7,[ 0.93652315 -0.37315164  0.38464523]
0,3.6818181818181817,0.3124462557196868,0.9995120096796467,0.9331609610539771,-0.9953342035745634,8,[ 0.7527783   0.78921333 -0.82991158]
0,3.6818181818181817,-0.9725719744338784,-0.9236962954279313,-0.9944729264790199,-0.9995467013946843,9,[-0.92189043 -0.66033916  0.75628501]
0,3.6818181818181817,0.3124457957998417,0.9995120062094652,0.9331595932165024,-0.9953342120264423,10,[-0.80330633 -0.15778475  0.91577906]
0,3.6818181818181817,0.31244511596459995,0.9995120010800497,0.933157571332169,-0.9953342245184188,11,[ 0.06633057  0.38375423 -0.36896874]
0,3.6818181818181817,0.3124460490320372,0.9995120081201487,0.9331603463491785,-0.9953342073732158,12,[ 0.37300186  0.66925134 -0.96342345]
0,3.6818181818181817,0.9725715514132451,0.9995467010786624,0.9944727700621251,0.923695183098948,13,[0.50028863 0.97772218 0.49633131]
0,3.6818181818181817,0.3124461314922219,0.9995120087423288,0.933160591592311,-0.9953342058579743,14,[-0.43911202  0.57855866 -0.79354799]
0,3.6818181818181817,0.31244929931250165,0.9995120326452042,0.9331700129285705,-0.9953341476362698,15,[-0.10421295  0.81719101 -0.4127717 ]
0,3.6818181818181817,-0.3124498429498818,0.9953339998576403,-0.9331715055163617,-0.9995120231909239,16,[-0.42444932 -0.73994286 -0.96126608]
0,3.6818181818181817,-0.31244556393539613,0.9953343313488481,-0.9331590073558181,-0.9995120157992183,17,[ 0.35767107 -0.57674377 -0.46890668]
0,3.6818181818181817,-0.3124451113713873,0.9953343663744982,-0.9331576854712413,-0.9995120150174188,18,[-0.01685368 -0.89327491  0.14823521]
0,3.6818181818181817,0.3124449793852801,0.9995120000495429,0.9331571651330586,-0.9953342270267612,19,[-0.70654285  0.17861107  0.39951672]
0,3.6818181818181817,-0.9725706714821652,-0.9236924137935587,-0.9944728992731413,-0.9995467013797958,20,[-0.79533114 -0.17188802  0.38880032]
0,3.6818181818181817,-0.3124443554202534,0.9953343730269126,-0.9331554256068386,-0.9995120136808342,21,[-0.17164146 -0.90009308  0.07179281]
0,3.6818181818181817,0.972572371654176,0.9995467011529441,0.9944728179773458,0.923697595832238,22,[0.32758929 0.02977822 0.88918951]
0,3.6818181818181817,0.3124458408011122,0.9995120065481559,0.9331597269863579,-0.995334211131177,23,[ 0.17311008  0.80680383 -0.72505059]
0,3.6818181818181817,0.31244635650013547,0.9995120104400701,0.9331612607836696,-0.9953342017233333,24,[-0.72144731  0.61478258 -0.20464633]
0,3.6363636363636362,0.3113543557885288,0.9994568158772071,0.9295919205431498,-0.9949856690547706,0,[-0.16595599  0.44064899 -0.99977125]
0,3.6363636363636362,-0.31135686497074133,0.9949855252932838,-0.9295992939437259,-0.9994568262617819,1,[-0.39533485 -0.70648822 -0.81532281]
0,3.6363636363636362,-0.3113565461181123,0.9949855505844963,-0.9295983632825002,-0.999456825656333,2,[-0.62747958 -0.30887855 -0.20646505]
0,3.6363636363636362,0.31135622872861574,0.9994568308361228,0.9295974878119032,-0.9949856324621789,3,[ 0.07763347 -0.16161097  0.370439  ]
0,3.6363636363636362,0.3113538460725696,0.9994568118062948,0.9295904054237396,-0.9949856790123256,4,[-0.5910955   0.75623487 -0.94522481]
0,3.6363636363636362,0.3113533775006137,0.9994568080640335,0.92958901260386,-0.9949856881660524,5,[ 0.34093502 -0.1653904   0.11737966]
0,3.6363636363636362,-0.9708186288716028,-0.9189451962560208,-0.9940138513284741,-0.9994968390303134,6,[-0.71922612 -0.60379702  0.60148914]
0,3.6363636363636362,0.3113535806045256,0.9994568096861217,0.9295896163257861,-0.9949856841983309,7,[ 0.93652315 -0.37315164  0.38464523]
0,3.6363636363636362,0.3113537254910997,0.9994568108432503,0.9295900469969732,-0.9949856813669246,8,[ 0.7527783   0.78921333 -0.82991158]
0,3.6363636363636362,-0.9708155422978954,-0.9189360055554822,-0.9940137823492858,-0.9994968389889182,9,[-0.92189043 -0.66033916  0.75628501]
0,3.6363636363636362,0.3113542355395416,0.9994568149168174,0.9295915631056566,-0.9949856714038493,10,[-0.80330633 -0.15778475  0.91577906]
0,3.6363636363636362,0.3113521071858602,0.9994567979188668,0.9295852366202252,-0.9949857129815114,11,[ 0.06633057  0.38375423 -0.36896874]
0,3.6363636363636362,0.3113533436041656,0.9994568077933205,0.929588911847405,-0.9949856888282287,12,[ 0.37300186  0.66925134 -0.96342345]
0,3.6363636363636362,0.970817643272769,0.9994968387435632,0.9940137070078696,0.9189423840668741,13,[0.50028863 0.97772218 0.49633131]
0,3.6363636363636362,0.3113533615786162,0.9994568079368729,0.9295889652760704,-0.9949856884770948,14,[-0.43911202  0.57855866 -0.79354799]
0,3.6363636363636362,0.311357628962645,0.9994568420199668,0.9296016499627985,-0.9949856050948301,15,[-0.10421295  0.81719101 -0.4127717 ]
0,3.6363636363636362,-0.31135828034412144,0.9949854128975084,-0.9296034249806204,-0.9994568289492523,16,[-0.42444932 -0.73994286 -0.96126608]
0,3.6363636363636362,-0.3113526221591662,0.9949858614949301,-0.9295869097673195,-0.9994568182051092,17,[ 0.35767107 -0.57674377 -0.46890668]
0,3.6363636363636362,-0.31135212438055543,0.9949859009188343,-0.9295854568006433,-0.9994568172598574,18,[-0.01685368 -0.89327491  0.14823521]
0,3.6363636363636362,0.31135446623389157,0.9994568167592999,0.929592248839476,-0.9949856668971011,19,[-0.70654285  0.17861107  0.39951672]
0,3.6363636363636362,-0.9708162989450498,-0.9189382585770978,-0.9940137992589858,-0.9994968389990658,20,[-0.79533114 -0.17188802  0.38880032]
0,3.6363636363636362,-0.3113422026524029,0.9949837760240889,-0.9295535874615898,-0.9994567965197079,21,[-0.17164146 -0.90009308  0.07179281]
0,3.6363636363636362,0.9708164683607013,0.9994968386295804,0.9940136368264179,0.9189389296261056,22,[0.32758929 0.02977822 0.88918951]
0,3.6363636363636362,0.31135343654976955,0.9994568085343715,0.9295891880308859,-0.9949856869159487,23,[ 0.17311008  0.80680383 -0.72505059]
0,3.6363636363636362,0.3113536986294661,0.9994568106287315,0.9295899671523363,-0.9949856818926696,24,[-0.72144731  0.61478258 -0.20464633]
0,3.590909090909091,0.3101970763408005,0.9993952738420091,0.9258074900843964,-0.994611534904004,0,[-0.16595599  0.44064899 -0.99977125]
0,3.590909090909091,-0.3102005174569031,0.9946113360324934,-0.9258175989140043,-0.9993952894891984,1,[-0.39533485 -0.70648822 -0.81532281]
0,3.590909090909091,-0.3101998027835529,0.9946113940277894,-0.9258155143810136,-0.9993952879974345,2,[-0.62747958 -0.30887855 -0.20646505]
0,3.590909090909091,0.31019956163682866,0.9993952948519851,0.9258148733538227,-0.9946114832953218,3,[ 0.07763347 -0.16161097  0.370439  ]
0,3.590909090909091,0.3101964206697151,0.9993952682993589,0.9258055422276759,-0.9946115485178894,4,[-0.5910955   0.75623487 -0.94522481]
0,3.590909090909091,0.31019574042702397,0.9993952625490925,0.9258035213738206,-0.9946115626418414,5,[ 0.34093502 -0.1653904   0.11737966]
0,3.590909090909091,-0.9689167083402938,-0.9137947013361518,-0.9935139604866848,-0.9994414631980447,6,[-0.71922612 -0.60379702  0.60148914]
0,3.590909090909091,0.31019606946368844,0.9993952653305112,0.9258044988705572,-0.994611555810003,7,[ 0.93652315 -0.37315164  0.38464523]
0,3.590909090909091,0.310196495871566,0.9993952689350449,0.9258057656345949,-0.994611546954942,8,[ 0.7527783   0.78921333 -0.82991158]
0,3.590909090909091,-0.9689177694812989,-0.9137978593559507,-0.993513985873197,-0.9994414632147494,9,[-0.92189043 -0.66033916  0.75628501]
0,3.590909090909091,0.3101962258483881,0.9993952666524105,0.9258049634510794,-0.9946115525583256,10,[-0.80330633 -0.15778475  0.91577906]
0,3.590909090909091,0.31019735110168717,0.9993952761647001,0.9258083063393804,-0.994611529199019,11,[ 0.06633057  0.38375423 -0.36896874]
0,3.590909090909091,0.31019584961103946,0.9993952634720463,0.9258038457359198,-0.9946115603748477,12,[ 0.37300186  0.66925134 -0.96342345]
0,3.590909090909091,0.9689177319789072,0.9994414629294132,0.9935138649327785,0.91379786807453,13,[0.50028863 0.97772218 0.49633131]
0,3.590909090909091,0.31019574560047153,0.9993952625928246,0.925803536743017,-0.9946115625344268,14,[-0.43911202  0.57855866 -0.79354799]
0,3.590909090909091,0.31020149968157124,0.9993953112363847,0.9258206308437053,-0.9946114430353764,15,[-0.10421295  0.81719101 -0.4127717 ]
0,3.590909090909091,-0.3101993803775073,0.9946114282889423,-0.9258142823057471,-0.9993952871157172,16,[-0.42444932 -0.73994286 -0.96126608]
0,3.590909090909091,-0.3101974956522183,0.9946115810840555,-0.9258087848591776,-0.9993952831815328,17,[ 0.35767107 -0.57674377 -0.46890668]
0,3.590909090909091,-0.3101973647721508,0.9946115916927505,-0.925808403100872,-0.999395282908331,18,[-0.01685368 -0.89327491  0.14823521]
0,3.590909090909091,0.31019728750401704,0.9993952756270748,0.9258081174044247,-0.9946115305194484,19,[-0.70654285  0.17861107  0.39951672]
0,3.590909090909091,-0.9689151313852479,-0.9137900082226775,-0.9935139227598456,-0.99944146317322,20,[-0.79533114 -0.17188802  0.38880032]
0,3.590909090909091,-0.31018553865789694,0.9946089118330701,-0.9257702721971603,-0.9993952556096006,21,[-0.17164146 -0.90009308  0.07179281]
0,3.590909090909091,0.9689185101752633,0.9994414630101919,0.9935139124430691,0.9138001550725289,22,[0.32758929 0.02977822 0.88918951]
